model,phase,CL,CT,CL_alpha,CD_alpha
ptera_prescribed_wake_uvlm,0.953125,-1.7426596184417622,0.4224143440270924,-6.733119727535807,-1.632083697162896
ptera_prescribed_wake_uvlm,0.9609375,-1.6862530935945343,0.36347515066970454,-6.5151816510511935,-1.404360140984712
ptera_prescribed_wake_uvlm,0.96875,-1.6046978283178328,0.30781561605727603,-6.2000763030487045,-1.1893082131392119
ptera_prescribed_wake_uvlm,0.9765625,-1.5231425630411313,0.25215608144484764,-5.884970955046216,-0.9742562852937123
ptera_prescribed_wake_uvlm,0.984375,-1.4415872977644297,0.19649654683241913,-5.569865607043728,-0.7592043574482122
ptera_prescribed_wake_uvlm,0.9921875,-1.3600320324877282,0.14083701221999068,-5.25476025904124,-0.5441524296027125
ptera_free_wake_uvlm,0.0,-1.249164452852069,0.09480802446808634,-4.826400825168267,-0.366310077492682
ptera_free_wake_uvlm,0.0078125,-1.159004443991049,0.061171117209151006,-4.478049300939025,-0.23634704774109855
ptera_free_wake_uvlm,0.015625,-1.068844435130029,0.027534209950215664,-4.129697776709783,-0.10638401798951501
ptera_free_wake_uvlm,0.0234375,-0.9786844262690092,-0.006102697308719676,-3.781346252480542,0.02357901176206851
ptera_free_wake_uvlm,0.03125,-0.8885244174079893,-0.039739604567655004,-3.4329947282513005,0.15354204151365197
ptera_free_wake_uvlm,0.0390625,-0.7983644085469692,-0.07337651182659034,-3.0846432040220586,0.2835050712652355
ptera_free_wake_uvlm,0.046875,-0.7102500326426715,-0.0875236702249114,-2.744195398608841,0.3381654939273979
ptera_free_wake_uvlm,0.0546875,-0.6231584732167346,-0.09192595419292615,-2.4076994526036346,0.355174613044853
ptera_free_wake_uvlm,0.0625,-0.5360669137907976,-0.09632823816094088,-2.071203506598428,0.37218373216230793
ptera_free_wake_uvlm,0.0703125,-0.44897535436486063,-0.10073052212895563,-1.7347075605932212,0.389192851279763
ptera_free_wake_uvlm,0.078125,-0.3618837949389237,-0.10513280609697036,-1.3982116145880146,0.406201970397218
ptera_free_wake_uvlm,0.0859375,-0.2890545327182754,-0.10473946271894477,-1.116820953434003,0.4046822082874792
ptera_free_wake_uvlm,0.09375,-0.2447498649082069,-0.0947548646488377,-0.9456408619823905,0.36610468372334953
ptera_free_wake_uvlm,0.1015625,-0.20044519709813843,-0.08477026657873063,-0.7744607705307781,0.3275271591592199
ptera_free_wake_uvlm,0.109375,-0.15614052928806993,-0.07478566850862357,-0.6032806790791657,0.2889496345950903
ptera_free_wake_uvlm,0.1171875,-0.11183586147800142,-0.0648010704385165,-0.43210058762755327,0.2503721100309607
ptera_free_wake_uvlm,0.125,-0.06753119366793289,-0.054816472368409426,-0.2609204961759407,0.21179458546683103
ptera_free_wake_uvlm,0.1328125,-0.006051263282678291,-0.018385315769484413,-0.023380285945654913,0.07103540530489869
ptera_free_wake_uvlm,0.140625,0.05542866710257631,0.018045840829440603,0.2141599242846309,-0.06972377485703368
ptera_free_wake_uvlm,0.1484375,0.11690859748783089,0.05447699742836561,0.45170013451491664,-0.21048295501896602
ptera_free_wake_uvlm,0.15625,0.1783885278730855,0.09090815402729063,0.6892403447452025,-0.3512421351808984
ptera_free_wake_uvlm,0.1640625,0.2398684582583401,0.12733931062621565,0.9267805549754883,-0.49200131534283076
ptera_free_wake_uvlm,0.171875,0.30225946845537344,0.16860419312113425,1.1678409072858047,-0.6514365782253331
ptera_free_wake_uvlm,0.1796875,0.36510601855829616,0.2122859385640494,1.4106613306361366,-0.8202098824681193
ptera_free_wake_uvlm,0.1875,0.42795256866121884,0.2559676840069646,1.6534817539864683,-0.9889831867109058
ptera_free_wake_uvlm,0.1953125,0.49079911876414156,0.29964942944987977,1.8963021773368,-1.1577564909536922
ptera_free_wake_uvlm,0.203125,0.5536456688670643,0.34333117489279497,2.1391226006871324,-1.3265297951964785
ptera_free_wake_uvlm,0.2109375,0.6196121322453119,0.3896923702015098,2.3939974432711373,-1.5056556987417555
ptera_free_wake_uvlm,0.21875,0.6918184221742097,0.44141246524182454,2.6729811243224924,-1.705486800892016
ptera_free_wake_uvlm,0.2265625,0.7640247121031075,0.49313256028213914,2.951964805373847,-1.9053179030422762
ptera_free_wake_uvlm,0.234375,0.8362310020320053,0.5448526553224539,3.230948486425201,-2.105149005192537
ptera_free_wake_uvlm,0.2421875,0.9084372919609031,0.5965727503627685,3.509932167476556,-2.304980107342797
ptera_free_wake_uvlm,0.25,0.9806435818898009,0.6482928454030832,3.788915848527911,-2.5048112094930577
ptera_free_wake_uvlm,0.2578125,1.0554463309545277,0.692800919341821,4.0779314773240705,-2.6767772018762988
ptera_free_wake_uvlm,0.265625,1.1302490800192546,0.7373089932805589,4.366947106120231,-2.84874319425954
ptera_free_wake_uvlm,0.2734375,1.2050518290839811,0.7818170672192967,4.655962734916391,-3.020709186642781
ptera_free_wake_uvlm,0.28125,1.279854578148708,0.8263251411580345,4.9449783637125515,-3.192675179026022
ptera_free_wake_uvlm,0.2890625,1.3546573272134348,0.8708332150967724,5.233993992508712,-3.3646411714092634
ptera_free_wake_uvlm,0.296875,1.4233893056374454,0.899915735042852,5.499553964715491,-3.4770073998472046
ptera_free_wake_uvlm,0.3046875,1.489085898741098,0.9212854779926034,5.753386108627581,-3.5595737463124992
ptera_free_wake_uvlm,0.3125,1.5547824918447501,0.9426552209423548,6.007218252539668,-3.6421400927777934
ptera_free_wake_uvlm,0.3203125,1.6204790849484028,0.9640249638921061,6.261050396451758,-3.7247064392430875
ptera_free_wake_uvlm,0.328125,1.6861756780520551,0.9853947068418575,6.514882540363846,-3.807272785708382
ptera_free_wake_uvlm,0.3359375,1.7430317950102112,0.9956394015619366,6.734557707373425,-3.8468552465586687
ptera_free_wake_uvlm,0.34375,1.7822069596773733,0.9836339998226701,6.88591892057798,-3.800469936178936
ptera_free_wake_uvlm,0.3515625,1.8213821243445347,0.9716285980834034,7.0372801337825335,-3.754084625799202
ptera_free_wake_uvlm,0.359375,1.8605572890116964,0.9596231963441368,7.188641346987088,-3.707699315419469
ptera_free_wake_uvlm,0.3671875,1.8997324536788582,0.9476177946048702,7.340002560191642,-3.6613140050397357
ptera_free_wake_uvlm,0.375,1.9389076183460199,0.9356123928656036,7.491363773396196,-3.6149286946600023
ptera_free_wake_uvlm,0.3828125,1.9362036334326929,0.8926490002555902,7.480916377949481,-3.4489308926319673
ptera_free_wake_uvlm,0.390625,1.9334996485193656,0.8496856076455769,7.470468982502766,-3.282933090603932
ptera_free_wake_uvlm,0.3984375,1.9307956636060386,0.8067222150355635,7.460021587056052,-3.1169352885758967
ptera_free_wake_uvlm,0.40625,1.9280916786927111,0.7637588224255502,7.449574191609336,-2.9509374865478617
ptera_free_wake_uvlm,0.4140625,1.925387693779384,0.7207954298155368,7.43912679616262,-2.784939684519826
ptera_free_wake_uvlm,0.421875,1.8924212342752895,0.6665330082360179,7.311754177617351,-2.575285786917256
ptera_free_wake_uvlm,0.4296875,1.8443235374758125,0.6066210721717468,7.125918947522806,-2.3438038415274205
ptera_free_wake_uvlm,0.4375,1.7962258406763354,0.5467091361074757,6.940083717428263,-2.112321896137585
ptera_free_wake_uvlm,0.4453125,1.7481281438768586,0.4867972000432046,6.75424848733372,-1.8808399507477491
ptera_free_wake_uvlm,0.453125,1.7000304470773817,0.4268852639789335,6.568413257239177,-1.6493580053579138
ptera_free_wake_uvlm,0.4609375,1.6417904820569713,0.3686848565988999,6.343391311897632,-1.4244888990022362
ptera_free_wake_uvlm,0.46875,1.5632659805946922,0.3139075065873416,6.039995936062075,-1.2128454707148766
ptera_free_wake_uvlm,0.4765625,1.4847414791324138,0.2591301565757833,5.736600560226521,-1.0012020424275165
ptera_free_wake_uvlm,0.484375,1.406216977670135,0.20435280656422494,5.433205184390967,-0.7895586141401565
ptera_free_wake_uvlm,0.4921875,1.327692476207856,0.14957545655266657,5.12980980855541,-0.5779151858527964
ptera_free_wake_uvlm,0.5,1.2491679747455773,0.09479810654110825,4.826414432719855,-0.3662717575654365
ptera_free_wake_uvlm,0.5078125,1.159018097695485,0.06116114524568992,4.478102054801981,-0.23630851903291505
ptera_free_wake_uvlm,0.515625,1.0688682206453926,0.02752418395027158,4.1297896768841085,-0.10634528050039356
ptera_free_wake_uvlm,0.5234375,0.9787183435953,-0.006112777345146758,3.7814772989662337,0.02361795803212792
ptera_free_wake_uvlm,0.53125,0.8885684665452076,-0.03974973864056509,3.4331649210483604,0.15358119656464936
ptera_free_wake_uvlm,0.5390625,0.7984185894951152,-0.07338669993598342,3.0848525431304865,0.2835444350971708
ptera_free_wake_uvlm,0.546875,0.7103016087114739,-0.08753294574246603,2.74439467323634,0.33820133177523076
ptera_free_wake_uvlm,0.5546875,0.6232010760610581,-0.09193383380447907,2.4078640573540566,0.35520505752605336
ptera_free_wake_uvlm,0.5625,0.5361005434106424,-0.09633472186649211,2.0713334414717735,0.3722087832768759
ptera_free_wake_uvlm,0.5703125,0.44900001076022666,-0.10073560992850514,1.73480282558949,0.38921250902769844
ptera_free_wake_uvlm,0.578125,0.361899478109811,-0.10513649799051818,1.3982722097072071,0.406216234778521
ptera_free_wake_uvlm,0.5859375,0.28905993096408195,-0.10474066801768817,1.1168418106541675,0.40468686520421776
ptera_free_wake_uvlm,0.59375,0.24474235482772852,-0.09475140197517119,0.9456118452596242,0.3660913049796596
ptera_free_wake_uvlm,0.6015625,0.20042477869137518,-0.08476213593265422,0.7743818798650809,0.32749574475510146
ptera_free_wake_uvlm,0.609375,0.15610720255502178,-0.07477286989013725,0.6031519144705375,0.2889001845305433
ptera_free_wake_uvlm,0.6171875,0.11178962641866837,-0.06478360384762027,0.431921949075994,0.25030462430598516
ptera_free_wake_uvlm,0.625,0.06747205028231498,-0.0547943378051033,0.2606919836814507,0.21170906408142698
ptera_free_wake_uvlm,0.6328125,0.006000739841047466,-0.01836476207802053,0.023185078357238025,0.07095599193925652
ptera_free_wake_uvlm,0.640625,-0.05547057060022005,0.01806481364906224,-0.21432182696697463,-0.06979708020291395
ptera_free_wake_uvlm,0.6484375,-0.11694188104148756,0.05449438937614502,-0.45182873229118725,-0.21055015234508445
ptera_free_wake_uvlm,0.65625,-0.17841319148275508,0.09092396510322778,-0.6893356376154,-0.3513032244872549
ptera_free_wake_uvlm,0.6640625,-0.23988450192402264,0.12735354083031056,-0.9268425429396127,-0.49205629662942535
ptera_free_wake_uvlm,0.671875,-0.30227850203494483,0.16862157924841886,-1.1679144473901037,-0.6515037530627864
ptera_free_wake_uvlm,0.6796875,-0.3651338469806944,0.21230884901204025,-1.410768851403734,-0.8202984016417442
ptera_free_wake_uvlm,0.6875,-0.42798919192644397,0.2559961187756617,-1.6536232554173642,-0.989093050220702
ptera_free_wake_uvlm,0.6953125,-0.49084453687219354,0.29968338853928317,-1.8964776594309944,-1.15788769879966
ptera_free_wake_uvlm,0.703125,-0.5536998818179432,0.3433706583029046,-2.139332063444625,-1.3266823473786178
ptera_free_wake_uvlm,0.7109375,-0.6196736304429354,0.3897368009730395,-2.394235054060557,-1.5058273660605654
ptera_free_wake_uvlm,0.71875,-0.6918841864264139,0.44146068945620165,-2.6732352178810945,-1.7056731249484935
ptera_free_wake_uvlm,0.7265625,-0.7640947424098924,0.493184577939364,-2.9522353817016325,-1.9055188838364223
ptera_free_wake_uvlm,0.734375,-0.8363052983933708,0.5449084664225261,-3.23123554552217,-2.1053646427243504
ptera_free_wake_uvlm,0.7421875,-0.9085158543768492,0.5966323549056883,-3.510235709342708,-2.3052104016122787
ptera_free_wake_uvlm,0.75,-0.9807264103603277,0.6483562433888506,-3.789235873163246,-2.505056160500207
ptera_free_wake_uvlm,0.7578125,-1.055532951138226,0.6928674577965431,-4.07826615201412,-2.6770342867237287
ptera_free_wake_uvlm,0.765625,-1.1303394919161243,0.7373786722042358,-4.367296430864992,-2.8490124129472503
ptera_free_wake_uvlm,0.7734375,-1.2051460326940227,0.7818898866119283,-4.656326709715866,-3.020990539170771
ptera_free_wake_uvlm,0.78125,-1.2799525734719208,0.8264011010196207,-4.945356988566738,-3.192968665394292
ptera_free_wake_uvlm,0.7890625,-1.3547591142498192,0.8709123154273133,-5.234387267417612,-3.3649467916178133
ptera_free_wake_uvlm,0.796875,-1.4234824551326364,0.8999903194801133,-5.499913866727934,-3.4772955719839644
ptera_free_wake_uvlm,0.8046875,-1.4891641960679123,0.9213517183554656,-5.753688626267977,-3.5598296794214246
ptera_free_wake_uvlm,0.8125,-1.5548459370031884,0.9427131172308179,-6.007463385808022,-3.6423637868588843
ptera_free_wake_uvlm,0.8203125,-1.6205276779384645,0.9640745161061702,-6.2612381453480666,-3.724897894296345
ptera_free_wake_uvlm,0.828125,-1.6862094188737404,0.9854359149815225,-6.51501290488811,-3.807432001733805
ptera_free_wake_uvlm,0.8359375,-1.7430652503856054,0.9956786791711584,-6.734686969017911,-3.8470070035872372
ptera_free_wake_uvlm,0.84375,-1.782269263050646,0.9836841739893591,-6.886159642327217,-3.8006637942726056
ptera_free_wake_uvlm,0.8515625,-1.8214732757156868,0.97168966880756,-7.0376323156365235,-3.7543205849579744
ptera_free_wake_uvlm,0.859375,-1.8606772883807277,0.959695163625761,-7.1891049889458305,-3.7079773756433436
ptera_free_wake_uvlm,0.8671875,-1.8998813010457687,0.9477006584439618,-7.3405776622551375,-3.661634166328712
ptera_free_wake_uvlm,0.875,-1.9390853137108095,0.9357061532621627,-7.492050335564444,-3.6152909570140803
ptera_free_wake_uvlm,0.8828125,-1.936348897388123,0.8927297480349157,-7.481477634774197,-3.449242878093831
ptera_free_wake_uvlm,0.890625,-1.9336124810654365,0.8497533428076688,-7.470904933983949,-3.283194799173582
ptera_free_wake_uvlm,0.8984375,-1.9308760647427496,0.8067769375804218,-7.4603322331937,-3.117146720253332
ptera_free_wake_uvlm,0.90625,-1.9281396484200632,0.763800532353175,-7.449759532403453,-2.9510986413330835
ptera_free_wake_uvlm,0.9140625,-1.9254032320973768,0.720824127125928,-7.439186831613206,-2.785050562412834
ptera_free_wake_uvlm,0.921875,-1.8924194831515342,0.6665546625286131,-7.31174741179471,-2.575369452679127
ptera_free_wake_uvlm,0.9296875,-1.8443120678941112,0.6066386682462631,-7.125874632462079,-2.343871827538687
ptera_free_wake_uvlm,0.9375,-1.796204652636688,0.5467226739639132,-6.940001853129448,-2.112374202398247
ptera_free_wake_uvlm,0.9453125,-1.748097237379265,0.4868066796815632,-6.7541290737968165,-1.880876577257807
ptera_free_wake_uvlm,0.953125,-1.699989822121842,0.42689068539921327,-6.568256294464186,-1.6493789521173672
ptera_free_wake_uvlm,0.9609375,-1.6417611823957472,0.36869435574602466,-6.34327810669972,-1.4245256008883784
ptera_free_wake_uvlm,0.96875,-1.5632418364870113,0.313917089490437,-6.0399026503934286,-1.212882496209239
ptera_free_wake_uvlm,0.9765625,-1.4847224905782759,0.25913982323484935,-5.736527194087139,-1.0012393915300999
ptera_free_wake_uvlm,0.984375,-1.4062031446695402,0.20436255697926173,-5.433151737780848,-0.7895962868509608
ptera_free_wake_uvlm,0.9921875,-1.3276837987608046,0.14958529072367405,-5.129776281474557,-0.5779531821718215
